date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:37	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:55:36%20GMT	https://templates.hibootstrap.com/jexi/default/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/assets/gridtile_3x3_white.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/settings.css)
22:25:39	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:55:38%20GMT	https://templates.hibootstrap.com/jexi/default/assets/images/coloredbg.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/coloredbg.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/settings.css)
22:25:41	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:55:39%20GMT	https://templates.hibootstrap.com/jexi/default/assets/images/loader.gif	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/loader.gif	(from https://templates.hibootstrap.com/jexi/default/assets/css/settings.css)
22:25:41	39286/39286	---M--	200	added ('OK')	image/png	etag:%22663b57fa-9aa8%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/bg-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/bg-1.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:43	557/557	---M--	200	added ('OK')	image/png	etag:%22663b57fa-684%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/section-title-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/section-title-shape.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:43	504/504	---M--	200	added ('OK')	image/png	etag:%22663b57fa-621%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/section-title-shape-white.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/section-title-shape-white.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:43	14925/14925	---M--	200	added ('OK')	image/png	etag:%22663b57fa-3c29%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-3-header/header-bg-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-3-header/header-bg-3.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:44	319732/319732	---M--	200	added ('OK')	image/png	etag:%22663b57fa-4e0fd%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-2-header/header-2-image-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-2-header/header-2-image-1.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:44	275585/275585	---M--	200	added ('OK')	image/png	etag:%22663b57fa-43481%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-2-header/header-2-image-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-2-header/header-2-image-2.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:45	19923/19923	---M--	200	added ('OK')	image/png	etag:%22663b57fa-4ea0%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/line-area-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/line-area-shape.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:46	303166/303166	---M--	200	added ('OK')	image/png	etag:%22663b57fa-4a03e%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-2-header/header-2-image-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-2-header/header-2-image-3.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:47	372027/372027	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-61d14%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-4-header/header-hero-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-4-header/header-hero-1.jpg	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:47	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:55:46%20GMT	https://templates.hibootstrap.com/jexi/default/assets/images/curved-line.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/curved-line.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:55:48%20GMT	https://templates.hibootstrap.com/jexi/default/assets/images/half-circle-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/half-circle-shape.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:49	14877/14877	---M--	200	added ('OK')	image/png	etag:%22663b57fa-3f35%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-2.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:49	200/200	---M--	200	added ('OK')	image/png	etag:%22663b57fa-18c%22	https://templates.hibootstrap.com/jexi/default/assets/images/chevron.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/chevron.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:49	12643/12643	---M--	200	added ('OK')	image/png	etag:%22663b57fa-372d%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-1.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:50	2042/2042	---M--	200	added ('OK')	image/png	etag:%22663b57fa-856%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-small-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-small-1.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:50	1592/1592	---M--	200	added ('OK')	image/png	etag:%22663b57fa-68e%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-small-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/frame-small-2.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:50	219511/219511	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-3597f%22	https://templates.hibootstrap.com/jexi/default/assets/images/coming-soon.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/coming-soon.jpg	(from https://templates.hibootstrap.com/jexi/default/assets/css/style.css)
22:25:50	810/810	---M--	200	added ('OK')	image/png	etag:%22663b57fa-422%22	https://templates.hibootstrap.com/jexi/default/assets/images/night.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/night.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/theme-dark.css)
22:25:51	760/760	---M--	200	added ('OK')	image/png	etag:%22663b57fa-3c9%22	https://templates.hibootstrap.com/jexi/default/assets/images/sunny.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/sunny.png	(from https://templates.hibootstrap.com/jexi/default/assets/css/theme-dark.css)
22:25:51	1134/1134	---M--	200	added ('OK')	image/png	etag:%22663b57fa-ed2%22	https://templates.hibootstrap.com/jexi/default/assets/images/tab.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/tab.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:51	954/954	---M--	200	added ('OK')	image/png	etag:%22663b57fa-87e%22	https://templates.hibootstrap.com/jexi/default/assets/images/logo.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/logo.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:52	178956/178956	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-2bb14%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-1-header/header-hero-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-1-header/header-hero-1.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:52	2266/2266	---M--	200	added ('OK')	image/png	etag:%22663b57fa-916%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/animate-shape-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/animate-shape-1.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:52	263085/263085	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-403b5%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-1-header/header-hero-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-1-header/header-hero-2.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:52	211/211	---M--	200	added ('OK')	image/png	etag:%22663b57fa-11d%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/about-grid-icon.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/about-grid-icon.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:52	5091/5091	---M--	200	added ('OK')	image/png	etag:%22663b57fa-2874%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/vertical-zigzag-line.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/vertical-zigzag-line.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:52	2910/2910	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1cac%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/square-dotted-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/square-dotted-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:53	44823/44823	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-af1f%22	https://templates.hibootstrap.com/jexi/default/assets/images/about-image-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/about-image-1.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:53	18814/18814	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-4986%22	https://templates.hibootstrap.com/jexi/default/assets/images/about-image-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/about-image-2.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:53	20857/20857	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-5181%22	https://templates.hibootstrap.com/jexi/default/assets/images/about-image-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/about-image-3.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:54	2602/2602	---M--	200	added ('OK')	image/png	etag:%22663b57fa-11af%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/curve-lines-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/curve-lines-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:54	2104/2104	---M--	200	added ('OK')	image/png	etag:%22663b57fa-843%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/cloud-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/cloud-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:54	41553/41553	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-a259%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-1.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:54	28902/28902	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-70ee%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-2.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:55	34631/34631	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-874f%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-3.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:55	34147/34147	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-856b%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-4.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:55	37488/37488	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-9278%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-5.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:55	33699/33699	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-83ab%22	https://templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-6.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/courses/course-image-6.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:55	3983/3983	---M--	200	added ('OK')	image/png	etag:%22663b57fa-fa7%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/circle-dot-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/circle-dot-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:56	54383/54383	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-d477%22	https://templates.hibootstrap.com/jexi/default/assets/images/videos-bg/video-image-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/videos-bg/video-image-1.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:56	4957/4957	---M--	200	added ('OK')	image/png	etag:%22663b57fa-135d%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/combined-circle-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/combined-circle-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:56	16287/16287	---M--	200	added ('OK')	image/png	etag:%22663b57fa-3f9f%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/bg-line-area-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/bg-line-area-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:56	4207/4207	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1118%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/circle-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/circle-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:57	2967/2967	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b9f%22	https://templates.hibootstrap.com/jexi/default/assets/images/clients/client-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/clients/client-5.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:57	936/936	---M--	200	added ('OK')	image/png	etag:%22663b57fa-3a8%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/triangle-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/triangle-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:57	989/989	---M--	200	added ('OK')	image/png	etag:%22663b57fa-926%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/square-ring-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/square-ring-shape.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:58	804/804	---M--	200	added ('OK')	image/png	etag:%22663b57fa-7fb%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/curved-line-black.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/curved-line-black.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:58	4846/4846	---M--	200	added ('OK')	image/png	etag:%22663b57fa-13bf%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/combined-circle-shape-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/combined-circle-shape-2.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:58	35082/35082	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-8912%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-1.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:58	45911/45911	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b35f%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-2.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:58	45279/45279	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-b0e7%22	https://templates.hibootstrap.com/jexi/default/assets/images/events/event-course-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/events/event-course-3.jpg	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:58	6499/6499	---M--	200	added ('OK')	image/png	etag:%22663b57fa-2a15%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-1.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:59	3830/3830	---M--	200	added ('OK')	image/png	etag:%22663b57fa-166e%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-2.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:59	3226/3226	---M--	200	added ('OK')	image/png	etag:%22663b57fa-137d%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-3.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:59	3382/3382	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1592%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-4.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-4.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:25:59	2347/2347	---M--	200	added ('OK')	image/png	etag:%22663b57fa-105c%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-5.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-5.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:26:00	2122/2122	---M--	200	added ('OK')	image/png	etag:%22663b57fa-ce2%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-6.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-6.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:26:00	4638/4638	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1ce1%22	https://templates.hibootstrap.com/jexi/default/assets/images/partners/partner-7.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/partners/partner-7.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:26:00	2233/2233	---M--	200	added ('OK')	image/png	etag:%22663b57fa-90d%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/become-section-curve-line.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/become-section-curve-line.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:26:00	2330/2330	---M--	200	added ('OK')	image/png	etag:%22663b57fa-95a%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/animate-shape-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/animate-shape-2.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:26:01	44159/44159	---M--	200	added ('OK')	image/png	etag:%22663b57fa-aec9%22	https://templates.hibootstrap.com/jexi/default/assets/images/header-screenshot.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/header-screenshot.png	(from https://templates.hibootstrap.com/jexi/default/index.html)
22:26:01	5983/5983	---M--	200	added ('OK')	image/png	etag:%22663b57fa-175f%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-14.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-14.png	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:02	191165/191165	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-34244%22	https://templates.hibootstrap.com/jexi/default/assets/images/products/product-1.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/products/product-1.jpg	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:03	191902/191902	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-345f8%22	https://templates.hibootstrap.com/jexi/default/assets/images/products/product-2.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/products/product-2.jpg	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:04	112613/112613	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-20659%22	https://templates.hibootstrap.com/jexi/default/assets/images/products/product-3.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/products/product-3.jpg	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:04	132092/132092	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-24b05%22	https://templates.hibootstrap.com/jexi/default/assets/images/products/product-5.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/products/product-5.jpg	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:04	35453/35453	---M--	200	added ('OK')	image/png	etag:%22663b57fa-8ab0%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/cart.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/cart.png	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:05	6346/6346	---M--	200	added ('OK')	image/png	etag:%22663b57fa-18dc%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-16.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-16.png	(from https://templates.hibootstrap.com/jexi/default/wishlist.html)
22:26:05	5637/5637	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1627%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-22.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/shape-22.png	(from https://templates.hibootstrap.com/jexi/default/authentication.html)
22:26:05	240825/240825	---M--	200	added ('OK')	image/jpeg	etag:%22663b57fa-407ba%22	https://templates.hibootstrap.com/jexi/default/assets/images/products/product-4.jpg	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/products/product-4.jpg	(from https://templates.hibootstrap.com/jexi/default/cart.html)
22:26:05	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202025%2016:56:04%20GMT	https://templates.hibootstrap.com/jexi/default/privacy-policy	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/privacy-policy	(from https://templates.hibootstrap.com/jexi/default/authentication.html)
22:26:06	1134/1134	---M--	200	added ('OK')	image/png	etag:%22663b57fa-a35%22	https://templates.hibootstrap.com/jexi/default/assets/images/tab-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/tab-3.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:06	976/976	---M--	200	added ('OK')	image/png	etag:%22663b57fa-998%22	https://templates.hibootstrap.com/jexi/default/assets/images/logo-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/logo-3.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:06	40992/40992	---M--	200	added ('OK')	image/png	etag:%22663b57fa-a0b8%22	https://templates.hibootstrap.com/jexi/default/assets/images/index-3-header/header-3-shape.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/index-3-header/header-3-shape.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:06	4492/4492	---M--	200	added ('OK')	image/png	etag:%22663b57fa-118d%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-1.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-1.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:07	5761/5761	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1681%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-2.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-2.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:07	4538/4538	---M--	200	added ('OK')	image/png	etag:%22663b57fa-11ba%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-3.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-3.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:07	4257/4257	---M--	200	added ('OK')	image/png	etag:%22663b57fa-10a1%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-4.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-4.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:07	5085/5085	---M--	200	added ('OK')	image/png	etag:%22663b57fa-13dd%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-5.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-5.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
22:26:08	4385/4385	---M--	200	added ('OK')	image/png	etag:%22663b57fa-1121%22	https://templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-6.png	C:/My%20Web%20Sites/Jexi/templates.hibootstrap.com/jexi/default/assets/images/shapes/course-shape-6.png	(from https://templates.hibootstrap.com/jexi/default/index-3.html)
